Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
who,Europe,total,Drinking water,2011,1.13624,10220500.33763,Unimproved
who,Europe,rural,Drinking water,2011,3.02848,7881410.79069,Unimproved
who,Europe,urban,Drinking water,2011,0.36591,2339086.13144,Unimproved
who,Europe,total,Drinking water,2012,7.01842,63407184.37759,Basic service
who,Europe,rural,Drinking water,2012,14.3819,37363621.62232,Basic service
who,Europe,urban,Drinking water,2012,4.04628,26043562.31857,Basic service
who,Europe,total,Drinking water,2012,0.77111,6966485.96049,Limited service
who,Europe,rural,Drinking water,2012,0.92573,2404998.66576,Limited service
who,Europe,urban,Drinking water,2012,0.7087,4561487.2437,Limited service
who,Europe,total,Drinking water,2012,90.70182,819435592.59303,Safely managed service
who,Europe,rural,Drinking water,2012,80.50802,209156705.97645,Safely managed service
who,Europe,urban,Drinking water,2012,94.81638,610278880.47422,Safely managed service
who,Europe,total,Drinking water,2012,0.43721,3949957.34565,Surface water
who,Europe,rural,Drinking water,2012,1.32092,3431690.90276,Surface water
who,Europe,urban,Drinking water,2012,0.08052,518266.41784,Surface water
who,Europe,total,Drinking water,2012,1.07144,9679787.62234,Unimproved
who,Europe,rural,Drinking water,2012,2.86344,7439095.97405,Unimproved
who,Europe,urban,Drinking water,2012,0.34813,2240700.92567,Unimproved
who,Europe,total,Drinking water,2013,6.79847,61691219.2933,Basic service
who,Europe,rural,Drinking water,2013,13.82338,35850580.02196,Basic service
who,Europe,urban,Drinking water,2013,3.98726,25840638.896,Basic service
who,Europe,total,Drinking water,2013,0.77412,7024549.16691,Limited service
who,Europe,rural,Drinking water,2013,0.85813,2225529.85172,Limited service
who,Europe,urban,Drinking water,2013,0.7405,4799019.27758,Limited service
who,Europe,total,Drinking water,2013,91.00334,825789476.0776,Safely managed service
who,Europe,rural,Drinking water,2013,81.36253,211011594.44344,Safely managed service
who,Europe,urban,Drinking water,2013,94.86138,614777877.40328,Safely managed service
who,Europe,total,Drinking water,2013,0.41551,3770441.01944,Surface water
who,Europe,rural,Drinking water,2013,1.25918,3265640.35302,Surface water
who,Europe,urban,Drinking water,2013,0.07789,504800.64026,Surface water
who,Europe,total,Drinking water,2013,1.00856,9151985.54275,Unimproved
who,Europe,rural,Drinking water,2013,2.69679,6994049.78599,Unimproved
who,Europe,urban,Drinking water,2013,0.33297,2157937.61788,Unimproved
who,Europe,total,Drinking water,2014,6.69713,61039807.07331,Basic service
who,Europe,rural,Drinking water,2014,13.67171,35397014.32055,Basic service
who,Europe,urban,Drinking water,2014,3.92977,25642792.81461,Basic service
who,Europe,total,Drinking water,2014,0.79101,7209497.11845,Limited service
who,Europe,rural,Drinking water,2014,0.84293,2182393.17475,Limited service
who,Europe,urban,Drinking water,2014,0.77041,5027103.95256,Limited service
who,Europe,total,Drinking water,2014,91.16726,830928306.28144,Safely managed service
who,Europe,rural,Drinking water,2014,81.75115,211659425.63441,Safely managed service
who,Europe,urban,Drinking water,2014,94.90335,619268881.76477,Safely managed service
who,Europe,total,Drinking water,2014,0.40239,3667500.55135,Surface water
who,Europe,rural,Drinking water,2014,1.19423,3091938.28328,Surface water
who,Europe,urban,Drinking water,2014,0.08821,575562.27067,Surface water
who,Europe,total,Drinking water,2014,0.94222,8587677.97454,Unimproved
who,Europe,rural,Drinking water,2014,2.53998,6576196.0263,Unimproved
who,Europe,urban,Drinking water,2014,0.30826,2011481.81039,Unimproved
who,Europe,total,Drinking water,2015,6.63862,60770667.6611,Basic service
who,Europe,rural,Drinking water,2015,13.59286,35126865.41884,Basic service
who,Europe,urban,Drinking water,2015,3.90322,25643801.87664,Basic service
who,Europe,total,Drinking water,2015,0.78075,7147101.21432,Limited service
who,Europe,rural,Drinking water,2015,0.82578,2133985.00276,Limited service
who,Europe,urban,Drinking water,2015,0.76304,5013116.17054,Limited service
who,Europe,total,Drinking water,2015,91.31138,835875065.712,Safely managed service
who,Europe,rural,Drinking water,2015,82.05678,212052274.34531,Safely managed service
who,Europe,urban,Drinking water,2015,94.9516,623822786.56405,Safely managed service
who,Europe,total,Drinking water,2015,0.38043,3482512.73118,Surface water
who,Europe,rural,Drinking water,2015,1.12666,2911520.66851,Surface water
who,Europe,urban,Drinking water,2015,0.08691,570992.04098,Surface water
who,Europe,total,Drinking water,2015,0.88882,8136332.1814,Unimproved
who,Europe,rural,Drinking water,2015,2.39793,6196757.67318,Unimproved
who,Europe,urban,Drinking water,2015,0.29522,1939582.18513,Unimproved
who,Europe,total,Drinking water,2016,6.59032,60589118.10977,Basic service
who,Europe,rural,Drinking water,2016,13.53375,34898925.02719,Basic service
who,Europe,urban,Drinking water,2016,3.88363,25690193.34337,Basic service
who,Europe,total,Drinking water,2016,0.7735,7111282.97053,Limited service
who,Europe,rural,Drinking water,2016,0.81563,2103242.006,Limited service
who,Europe,urban,Drinking water,2016,0.75707,5008040.98997,Limited service
who,Europe,total,Drinking water,2016,91.44292,840694988.76423,Safely managed service
who,Europe,rural,Drinking water,2016,82.33955,212325547.18202,Safely managed service
who,Europe,urban,Drinking water,2016,94.9916,628369444.44704,Safely managed service
who,Europe,total,Drinking water,2016,0.35784,3289869.85005,Surface water
who,Europe,rural,Drinking water,2016,1.05638,2724053.6853,Surface water
who,Europe,urban,Drinking water,2016,0.08554,565816.18105,Surface water
who,Europe,total,Drinking water,2016,0.83542,7680576.50542,Unimproved
who,Europe,rural,Drinking water,2016,2.25468,5814050.92714,Unimproved
who,Europe,urban,Drinking water,2016,0.28217,1866522.31424,Unimproved
who,Europe,total,Drinking water,2017,6.55237,60494645.42816,Basic service
who,Europe,rural,Drinking water,2017,13.50183,34730684.88647,Basic service
who,Europe,urban,Drinking water,2017,3.86835,25763961.12846,Basic service
who,Europe,total,Drinking water,2017,0.76657,7077379.93949,Limited service
who,Europe,rural,Drinking water,2017,0.80653,2074636.48649,Limited service
who,Europe,urban,Drinking water,2017,0.75114,5002743.50825,Limited service
who,Europe,total,Drinking water,2017,91.5652,845373951.80564,Safely managed service
who,Europe,rural,Drinking water,2017,82.60329,212480042.12715,Safely managed service
who,Europe,urban,Drinking water,2017,95.02646,632893916.13414,Safely managed service
who,Europe,total,Drinking water,2017,0.32554,3005508.28384,Surface water
who,Europe,rural,Drinking water,2017,0.97909,2518498.17225,Surface water
who,Europe,urban,Drinking water,2017,0.07312,487010.14635,Surface water
who,Europe,total,Drinking water,2017,0.79032,7296625.44379,Unimproved
who,Europe,rural,Drinking water,2017,2.10927,5425655.08096,Unimproved
who,Europe,urban,Drinking water,2017,0.28092,1870966.68413,Unimproved
who,Europe,total,Drinking water,2018,6.53935,60613940.0641,Basic service
who,Europe,rural,Drinking water,2018,13.54847,34744936.54531,Basic service
who,Europe,urban,Drinking water,2018,3.85839,25869003.31609,Basic service
who,Europe,total,Drinking water,2018,0.75966,7041360.26619,Limited service
who,Europe,rural,Drinking water,2018,0.80127,2054842.87659,Limited service
who,Europe,urban,Drinking water,2018,0.74374,4986517.36581,Limited service
who,Europe,total,Drinking water,2018,91.64908,849505090.25921,Safely managed service
who,Europe,rural,Drinking water,2018,82.7445,212197618.30798,Safely managed service
who,Europe,urban,Drinking water,2018,95.05505,637307469.13493,Safely managed service
who,Europe,total,Drinking water,2018,0.30477,2824920.48537,Surface water
who,Europe,rural,Drinking water,2018,0.90656,2324859.48747,Surface water
who,Europe,urban,Drinking water,2018,0.07458,500060.9881,Surface water
who,Europe,total,Drinking water,2018,0.74714,6925325.22606,Unimproved
who,Europe,rural,Drinking water,2018,1.99921,5126951.85166,Unimproved
who,Europe,urban,Drinking water,2018,0.26823,1798372.41608,Unimproved
who,Europe,total,Drinking water,2019,6.52763,60717858.70473,Basic service
who,Europe,rural,Drinking water,2019,13.59937,34743554.54308,Basic service
who,Europe,urban,Drinking water,2019,3.84983,25974304.67636,Basic service
who,Europe,total,Drinking water,2019,0.7507,6982797.8124,Limited service
who,Europe,rural,Drinking water,2019,0.79031,2019065.70329,Limited service
who,Europe,urban,Drinking water,2019,0.73571,4963732.18725,Limited service
who,Europe,total,Drinking water,2019,91.72671,853211221.12635,Safely managed service
who,Europe,rural,Drinking water,2019,82.86497,211702713.77661,Safely managed service
who,Europe,urban,Drinking water,2019,95.08232,641508517.22312,Safely managed service
who,Europe,total,Drinking water,2019,0.29057,2702776.7125,Surface water
who,Europe,rural,Drinking water,2019,0.85721,2189990.39459,Surface water
who,Europe,urban,Drinking water,2019,0.076,512786.3341,Surface water
who,Europe,total,Drinking water,2019,0.70439,6551982.44402,Unimproved
who,Europe,rural,Drinking water,2019,1.88814,4823802.56528,Unimproved
who,Europe,urban,Drinking water,2019,0.25614,1728175.67917,Unimproved
who,Europe,total,Drinking water,2020,6.53847,60996573.75163,Basic service
who,Europe,rural,Drinking water,2020,13.71729,34881821.83378,Basic service
who,Europe,urban,Drinking water,2020,3.84834,26114751.47362,Basic service
who,Europe,total,Drinking water,2020,0.74445,6944863.68213,Limited service
who,Europe,rural,Drinking water,2020,0.78412,1993948.56545,Limited service
who,Europe,urban,Drinking water,2020,0.72958,4950915.06068,Limited service
who,Europe,total,Drinking water,2020,91.76525,856067086.94367,Safely managed service
who,Europe,rural,Drinking water,2020,82.8635,210714275.56332,Safely managed service
who,Europe,urban,Drinking water,2020,95.101,645352804.33865,Safely managed service
who,Europe,total,Drinking water,2020,0.28671,2674662.6831,Surface water
who,Europe,rural,Drinking water,2020,0.85463,2173246.42766,Surface water
who,Europe,urban,Drinking water,2020,0.07389,501416.23793,Surface water
who,Europe,total,Drinking water,2020,0.66513,6204935.73948,Unimproved
who,Europe,rural,Drinking water,2020,1.78046,4527543.92289,Unimproved
who,Europe,urban,Drinking water,2020,0.24719,1677400.17712,Unimproved
who,South-East Asia,total,Drinking water,2000,80.73497,1269103433.58715,At least basic
who,South-East Asia,urban,Drinking water,2000,92.01949,427127366.2798,At least basic
who,South-East Asia,rural,Drinking water,2000,39.36798,436105527.56279,Basic service
who,South-East Asia,total,Drinking water,2000,3.38162,53157017.42892,Limited service
who,South-East Asia,rural,Drinking water,2000,4.00721,44390541.96313,Limited service
who,South-East Asia,urban,Drinking water,2000,1.88863,8766475.43659,Limited service
who,South-East Asia,rural,Drinking water,2000,36.63861,405870526.17126,Safely managed service
who,South-East Asia,total,Drinking water,2000,2.28161,35865494.94077,Surface water
who,South-East Asia,rural,Drinking water,2000,3.00217,33257069.01663,Surface water
who,South-East Asia,urban,Drinking water,2000,0.56195,2608425.82574,Surface water
who,South-East Asia,total,Drinking water,2000,13.6018,213811778.3631,Unimproved
who,South-East Asia,rural,Drinking water,2000,16.98403,188143469.89619,Unimproved
who,South-East Asia,urban,Drinking water,2000,5.52993,25668302.50783,Unimproved
who,South-East Asia,total,Drinking water,2001,81.33886,1299438940.90916,At least basic
who,South-East Asia,urban,Drinking water,2001,92.2235,440465216.76499,At least basic
who,South-East Asia,rural,Drinking water,2001,39.0353,437178145.82781,Basic service
who,South-East Asia,total,Drinking water,2001,3.3823,54034297.77754,Limited service
who,South-East Asia,rural,Drinking water,2001,4.02838,45116050.51217,Limited service
who,South-East Asia,urban,Drinking water,2001,1.86728,8918245.41082,Limited service
who,South-East Asia,rural,Drinking water,2001,37.66179,421795485.18679,Safely managed service
who,South-East Asia,total,Drinking water,2001,2.20695,35257394.94031,Surface water
who,South-East Asia,rural,Drinking water,2001,2.91516,32648495.36843,Surface water
who,South-East Asia,urban,Drinking water,2001,0.54624,2608898.32597,Surface water
who,South-East Asia,total,Drinking water,2001,13.0719,208831697.46288,Unimproved
who,South-East Asia,rural,Drinking water,2001,16.35938,183217824.4948,Unimproved
who,South-East Asia,urban,Drinking water,2001,5.36297,25613889.64779,Unimproved
who,South-East Asia,total,Drinking water,2002,81.90682,1330072363.04645,At least basic
who,South-East Asia,urban,Drinking water,2002,92.38535,454887992.30029,At least basic
who,South-East Asia,rural,Drinking water,2002,38.66038,437443597.51447,Basic service
who,South-East Asia,total,Drinking water,2002,3.40394,55276078.08591,Limited service
who,South-East Asia,rural,Drinking water,2002,4.06602,46007201.99702,Limited service
who,South-East Asia,urban,Drinking water,2002,1.88246,9268876.47058,Limited service
who,South-East Asia,rural,Drinking water,2002,38.68664,437740701.31615,Safely managed service
who,South-East Asia,total,Drinking water,2002,2.13442,34660467.12288,Surface water
who,South-East Asia,rural,Drinking water,2002,2.83209,32045147.71025,Surface water
who,South-East Asia,urban,Drinking water,2002,0.53116,2615319.86234,Surface water
who,South-East Asia,total,Drinking water,2002,12.55482,203875854.53694,Unimproved
who,South-East Asia,rural,Drinking water,2002,15.75488,178266989.32211,Unimproved
who,South-East Asia,urban,Drinking water,2002,5.20103,25608869.63535,Unimproved
who,South-East Asia,total,Drinking water,2003,82.48843,1360273786.77166,At least basic
who,South-East Asia,urban,Drinking water,2003,92.5553,469385428.9812,At least basic
who,South-East Asia,rural,Drinking water,2003,38.2818,437142716.2369,Basic service
who,South-East Asia,total,Drinking water,2003,3.42411,56465284.40823,Limited service
who,South-East Asia,rural,Drinking water,2003,4.10198,46840782.50471,Limited service
who,South-East Asia,urban,Drinking water,2003,1.8978,9624500.64313,Limited service
who,South-East Asia,rural,Drinking water,2003,39.73576,453745576.53214,Safely managed service
who,South-East Asia,total,Drinking water,2003,2.05999,33970152.42924,Surface water
who,South-East Asia,rural,Drinking water,2003,2.74609,31357841.16277,Surface water
who,South-East Asia,urban,Drinking water,2003,0.51511,2612310.46727,Surface water
who,South-East Asia,total,Drinking water,2003,12.02747,198338713.03174,Unimproved
who,South-East Asia,rural,Drinking water,2003,15.13436,172820421.86348,Unimproved
who,South-East Asia,urban,Drinking water,2003,5.0318,25518288.83793,Unimproved
who,South-East Asia,total,Drinking water,2004,83.06435,1390427895.7441,At least basic
who,South-East Asia,urban,Drinking water,2004,92.72359,484118295.0989,At least basic
who,South-East Asia,rural,Drinking water,2004,37.88674,436382319.47437,Basic service
who,South-East Asia,total,Drinking water,2004,3.44392,57648275.55909,Limited service
who,South-East Asia,rural,Drinking water,2004,4.13768,47658129.86685,Limited service
who,South-East Asia,urban,Drinking water,2004,1.91342,9990144.50479,Limited service
who,South-East Asia,rural,Drinking water,2004,40.79912,469927280.26678,Safely managed service
who,South-East Asia,total,Drinking water,2004,1.98619,33247132.94539,Surface water
who,South-East Asia,rural,Drinking water,2004,2.66026,30641061.04063,Surface water
who,South-East Asia,urban,Drinking water,2004,0.49914,2606071.18769,Surface water
who,South-East Asia,total,Drinking water,2004,11.50555,192593300.93524,Unimproved
who,South-East Asia,rural,Drinking water,2004,14.5162,167198729.07252,Unimproved
who,South-East Asia,urban,Drinking water,2004,4.86384,25394569.76867,Unimproved
who,South-East Asia,total,Drinking water,2005,83.631,1420437422.57794,At least basic
who,South-East Asia,urban,Drinking water,2005,92.88146,498990065.18671,At least basic
who,South-East Asia,rural,Drinking water,2005,37.36308,433869389.08542,Basic service
who,South-East Asia,total,Drinking water,2005,3.46304,58818333.03386,Limited service
who,South-East Asia,rural,Drinking water,2005,4.16957,48418089.30518,Limited service
who,South-East Asia,urban,Drinking water,2005,1.93589,10400243.58497,Limited service
who,South-East Asia,rural,Drinking water,2005,41.98825,487577965.38866,Safely managed service
who,South-East Asia,total,Drinking water,2005,1.91161,32467896.8767,Surface water
who,South-East Asia,rural,Drinking water,2005,2.57242,29871561.44317,Surface water
who,South-East Asia,urban,Drinking water,2005,0.48328,2596335.31941,Surface water
who,South-East Asia,total,Drinking water,2005,10.99435,186734414.58885,Unimproved
who,South-East Asia,rural,Drinking water,2005,13.90668,161487856.01757,Unimproved
who,South-East Asia,urban,Drinking water,2005,4.69937,25246554.117,Unimproved
who,South-East Asia,total,Drinking water,2006,84.1908,1450319551.52773,At least basic
who,South-East Asia,urban,Drinking water,2006,93.03954,514069213.49889,At least basic
who,South-East Asia,rural,Drinking water,2006,36.80916,430715224.52222,Basic service
who,South-East Asia,total,Drinking water,2006,3.48381,60014196.46891,Limited service
who,South-East Asia,rural,Drinking water,2006,4.20439,49196869.86051,Limited service
who,South-East Asia,urban,Drinking water,2006,1.95779,10817327.61114,Limited service
who,South-East Asia,rural,Drinking water,2006,43.20332,505535166.0252,Safely managed service
who,South-East Asia,total,Drinking water,2006,1.83771,31657378.88298,Surface water
who,South-East Asia,rural,Drinking water,2006,2.48471,29074329.69669,Surface water
who,South-East Asia,urban,Drinking water,2006,0.4675,2583049.69313,Surface water
who,South-East Asia,total,Drinking water,2006,10.48768,180666942.50879,Unimproved
who,South-East Asia,rural,Drinking water,2006,13.29842,155608860.31421,Unimproved
who,South-East Asia,urban,Drinking water,2006,4.53517,25058084.20801,Unimproved
who,South-East Asia,total,Drinking water,2007,84.7457,1480081203.67885,At least basic
who,South-East Asia,urban,Drinking water,2007,93.19676,529346629.61688,At least basic
who,South-East Asia,rural,Drinking water,2007,36.23877,427077099.80353,Basic service
who,South-East Asia,total,Drinking water,2007,3.50449,61205728.93079,Limited service
who,South-East Asia,rural,Drinking water,2007,4.2391,49958218.19261,Limited service
who,South-East Asia,urban,Drinking water,2007,1.98024,11247510.38397,Limited service
who,South-East Asia,rural,Drinking water,2007,44.4339,523657476.8957,Safely managed service
who,South-East Asia,total,Drinking water,2007,1.76453,30817490.53546,Surface water
who,South-East Asia,rural,Drinking water,2007,2.3972,28251219.26815,Surface water
who,South-East Asia,urban,Drinking water,2007,0.45182,2566271.00526,Surface water
who,South-East Asia,total,Drinking water,2007,9.98528,174392608.68395,Unimproved
who,South-East Asia,rural,Drinking water,2007,12.69102,149564783.73002,Unimproved
who,South-East Asia,urban,Drinking water,2007,4.37119,24827827.65395,Unimproved
who,South-East Asia,total,Drinking water,2008,85.29601,1509684199.36455,At least basic
who,South-East Asia,urban,Drinking water,2008,93.35324,544821621.68416,At least basic
who,South-East Asia,rural,Drinking water,2008,35.65119,422938067.53435,Basic service
who,South-East Asia,total,Drinking water,2008,3.52506,62391220.43559,Limited service
who,South-East Asia,rural,Drinking water,2008,4.27374,50700357.8301,Limited service
who,South-East Asia,urban,Drinking water,2008,2.00319,11690861.63629,Limited service
who,South-East Asia,rural,Drinking water,2008,45.68105,541924546.90458,Safely managed service
who,South-East Asia,total,Drinking water,2008,1.69225,29951675.00228,Surface water
who,South-East Asia,rural,Drinking water,2008,2.31012,27405455.47361,Surface water
who,South-East Asia,urban,Drinking water,2008,0.43629,2546219.08398,Surface water
who,South-East Asia,total,Drinking water,2008,9.48669,167908265.16683,Unimproved
who,South-East Asia,rural,Drinking water,2008,12.0839,143354009.61854,Unimproved
who,South-East Asia,urban,Drinking water,2008,4.20729,24554280.07882,Unimproved
who,South-East Asia,total,Drinking water,2009,85.84206,1539088238.24613,At least basic
who,South-East Asia,urban,Drinking water,2009,93.50939,560471805.87363,At least basic
who,South-East Asia,rural,Drinking water,2009,35.04474,418278353.35121,Basic service
who,South-East Asia,total,Drinking water,2009,3.54519,63562841.95367,Limited service
who,South-East Asia,rural,Drinking water,2009,4.30785,51416540.45034,Limited service
who,South-East Asia,urban,Drinking water,2009,2.02649,12146301.13586,Limited service
who,South-East Asia,rural,Drinking water,2009,46.94698,560338146.25543,Safely managed service
who,South-East Asia,total,Drinking water,2009,1.62105,29064375.6739,Surface water
who,South-East Asia,rural,Drinking water,2009,2.22372,26541375.69967,Surface water
who,South-East Asia,urban,Drinking water,2009,0.42094,2522999.78993,Surface water
who,South-East Asia,total,Drinking water,2009,8.99169,161214632.06049,Unimproved
who,South-East Asia,rural,Drinking water,2009,11.47671,136980838.39335,Unimproved
who,South-East Asia,urban,Drinking water,2009,4.04318,24233794.86658,Unimproved
who,South-East Asia,total,Drinking water,2010,86.38354,1568254373.93736,At least basic
who,South-East Asia,urban,Drinking water,2010,93.66531,576258188.56271,At least basic
who,South-East Asia,rural,Drinking water,2010,34.41914,413106723.01778,Basic service
who,South-East Asia,total,Drinking water,2010,3.56505,64721882.71055,Limited service
who,South-East Asia,rural,Drinking water,2010,4.34154,52108211.86774,Limited service
who,South-East Asia,urban,Drinking water,2010,2.05023,12613672.56273,Limited service
who,South-East Asia,rural,Drinking water,2010,48.23178,578889410.20321,Safely managed service
who,South-East Asia,total,Drinking water,2010,1.55115,28160373.11463,Surface water
who,South-East Asia,rural,Drinking water,2010,2.13825,25663738.47558,Surface water
who,South-East Asia,urban,Drinking water,2010,0.4058,2496635.50491,Surface water
who,South-East Asia,total,Drinking water,2010,8.50027,154318577.45612,Unimproved
who,South-East Asia,rural,Drinking water,2010,10.8693,130455915.5157,Unimproved
who,South-East Asia,urban,Drinking water,2010,3.87865,23862632.33554,Unimproved
who,South-East Asia,total,Drinking water,2011,86.91837,1597112943.11912,At least basic
who,South-East Asia,urban,Drinking water,2011,93.81829,591668652.64037,At least basic
who,South-East Asia,rural,Drinking water,2011,33.76427,407478097.60763,Basic service
who,South-East Asia,total,Drinking water,2011,3.58455,65865650.67783,Limited service
who,South-East Asia,rural,Drinking water,2011,4.37299,52774628.05822,Limited service
who,South-East Asia,urban,Drinking water,2011,2.07579,13091022.70704,Limited service
who,South-East Asia,rural,Drinking water,2011,49.54841,597966220.56447,Safely managed service
who,South-East Asia,total,Drinking water,2011,1.48303,27250436.0654,Surface water
who,South-East Asia,rural,Drinking water,2011,2.05368,24784502.66021,Surface water
who,South-East Asia,urban,Drinking water,2011,0.39101,2465933.45966,Surface water
who,South-East Asia,total,Drinking water,2011,8.01405,147257097.62842,Unimproved
who,South-East Asia,rural,Drinking water,2011,10.26065,123828878.98947,Unimproved
who,South-East Asia,urban,Drinking water,2011,3.71491,23428217.43541,Unimproved
who,South-East Asia,total,Drinking water,2012,87.45005,1625732770.70228,At least basic
who,South-East Asia,urban,Drinking water,2012,93.9704,607270224.93432,At least basic
who,South-East Asia,rural,Drinking water,2012,33.08937,401309849.61518,Basic service
who,South-East Asia,total,Drinking water,2012,3.60343,66989280.44811,Limited service
who,South-East Asia,rural,Drinking water,2012,4.40353,53406237.74217,Limited service
who,South-East Asia,urban,Drinking water,2012,2.10187,13583044.17989,Limited service
who,South-East Asia,rural,Drinking water,2012,50.88635,617152713.50558,Safely managed service
who,South-East Asia,total,Drinking water,2012,1.41385,26284027.29965,Surface water
who,South-East Asia,rural,Drinking water,2012,1.96986,23890637.07757,Surface water
who,South-East Asia,urban,Drinking water,2012,0.37036,2393390.8996,Surface water
who,South-East Asia,total,Drinking water,2012,7.53267,140035476.58627,Unimproved
who,South-East Asia,rural,Drinking water,2012,9.65088,117046473.7995,Unimproved
who,South-East Asia,urban,Drinking water,2012,3.55737,22989000.68139,Unimproved
who,South-East Asia,total,Drinking water,2013,87.97855,1654167725.97023,At least basic
who,South-East Asia,urban,Drinking water,2013,94.12225,623115326.50474,At least basic
who,South-East Asia,rural,Drinking water,2013,32.39685,394647618.41281,Basic service
who,South-East Asia,total,Drinking water,2013,3.62166,68094183.64157,Limited service
who,South-East Asia,rural,Drinking water,2013,4.43325,54004345.9892,Limited service
who,South-East Asia,urban,Drinking water,2013,2.12829,14089838.79809,Limited service
who,South-East Asia,rural,Drinking water,2013,52.24284,636404803.14638,Safely managed service
who,South-East Asia,total,Drinking water,2013,1.34302,25251338.28101,Surface water
who,South-East Asia,rural,Drinking water,2013,1.87956,22896231.15216,Surface water
who,South-East Asia,urban,Drinking water,2013,0.35574,2355107.58777,Surface water
who,South-East Asia,total,Drinking water,2013,7.05677,132681045.11539,Unimproved
who,South-East Asia,rural,Drinking water,2013,9.0475,110213632.51946,Unimproved
who,South-East Asia,urban,Drinking water,2013,3.39372,22467381.73045,Unimproved
who,South-East Asia,total,Drinking water,2014,88.50392,1682500700.43571,At least basic
who,South-East Asia,urban,Drinking water,2014,94.27374,639241511.82702,At least basic
who,South-East Asia,rural,Drinking water,2014,31.68754,387531325.37294,Basic service
who,South-East Asia,total,Drinking water,2014,3.63926,69184026.69177,Limited service
who,South-East Asia,rural,Drinking water,2014,4.46215,54571029.84303,Limited service
who,South-East Asia,urban,Drinking water,2014,2.15509,14612994.55655,Limited service
who,South-East Asia,rural,Drinking water,2014,53.61735,655727817.85832,Safely managed service
who,South-East Asia,total,Drinking water,2014,1.2791,24316260.27429,Surface water
who,South-East Asia,rural,Drinking water,2014,1.79869,21997580.75631,Surface water
who,South-East Asia,urban,Drinking water,2014,0.34195,2318678.7043,Surface water
who,South-East Asia,total,Drinking water,2014,6.57772,125045522.39233,Unimproved
who,South-East Asia,rural,Drinking water,2014,8.43427,103149196.22941,Unimproved
who,South-East Asia,urban,Drinking water,2014,3.22922,21896353.45266,Unimproved
who,South-East Asia,total,Drinking water,2015,89.02522,1710773589.47723,At least basic
who,South-East Asia,urban,Drinking water,2015,94.42246,655634284.26715,At least basic
who,South-East Asia,rural,Drinking water,2015,30.96183,379997797.04184,Basic service
who,South-East Asia,total,Drinking water,2015,3.65631,70262271.8011,Limited service
who,South-East Asia,rural,Drinking water,2015,4.49015,55108053.68466,Limited service
who,South-East Asia,urban,Drinking water,2015,2.18246,15154218.14401,Limited service
who,South-East Asia,rural,Drinking water,2015,55.00985,675141600.82241,Safely managed service
who,South-East Asia,total,Drinking water,2015,1.21569,23361529.53044,Surface water
who,South-East Asia,rural,Drinking water,2015,1.71779,21082592.33389,Surface water
who,South-East Asia,urban,Drinking water,2015,0.32821,2278937.22409,Surface water
who,South-East Asia,total,Drinking water,2015,6.10279,117275615.90073,Unimproved
who,South-East Asia,rural,Drinking water,2015,7.82039,95980409.84843,Unimproved
who,South-East Asia,urban,Drinking water,2015,3.06687,21295206.11076,Unimproved
who,South-East Asia,total,Drinking water,2016,89.53974,1738943322.29447,At least basic
who,South-East Asia,urban,Drinking water,2016,94.57301,672336903.31709,At least basic
who,South-East Asia,rural,Drinking water,2016,30.21958,372055227.57161,Basic service
who,South-East Asia,total,Drinking water,2016,3.67291,71331176.06825,Limited service
who,South-East Asia,rural,Drinking water,2016,4.51741,55617065.20361,Limited service
who,South-East Asia,urban,Drinking water,2016,2.2104,15714110.8274,Limited service
who,South-East Asia,rural,Drinking water,2016,56.41379,694551164.50366,Safely managed service
who,South-East Asia,total,Drinking water,2016,1.15273,22387100.44409,Surface water
who,South-East Asia,rural,Drinking water,2016,1.63675,20151261.12297,Surface water
who,South-East Asia,urban,Drinking water,2016,0.3145,2235839.41553,Surface water
who,South-East Asia,total,Drinking water,2016,5.63462,109429473.88141,Unimproved
who,South-East Asia,rural,Drinking water,2016,7.21247,88798016.18939,Unimproved
who,South-East Asia,urban,Drinking water,2016,2.90209,20631483.89371,Unimproved
who,South-East Asia,total,Drinking water,2017,90.05542,1767140599.02346,At least basic
who,South-East Asia,urban,Drinking water,2017,94.71623,689279614.47708,At least basic
who,South-East Asia,rural,Drinking water,2017,29.46049,363704519.04526,Basic service
who,South-East Asia,total,Drinking water,2017,3.68912,72390933.50043,Limited service
who,South-East Asia,rural,Drinking water,2017,4.54398,56097644.6705,Limited service
who,South-East Asia,urban,Drinking water,2017,2.23892,16293288.34872,Limited service
who,South-East Asia,rural,Drinking water,2017,57.84752,714156528.68406,Safely managed service
who,South-East Asia,total,Drinking water,2017,1.07907,21174317.35874,Surface water
who,South-East Asia,rural,Drinking water,2017,1.5378,18984925.4861,Surface water
who,South-East Asia,urban,Drinking water,2017,0.30085,2189391.58043,Surface water
who,South-East Asia,total,Drinking water,2017,5.17639,101575345.27739,Unimproved
who,South-East Asia,rural,Drinking water,2017,6.61021,81606366.61408,Unimproved
who,South-East Asia,urban,Drinking water,2017,2.744,19968974.39868,Unimproved
who,South-East Asia,total,Drinking water,2018,90.55829,1795081269.18197,At least basic
who,South-East Asia,urban,Drinking water,2018,94.85962,706510174.07871,At least basic
who,South-East Asia,rural,Drinking water,2018,28.68848,355003533.06925,Basic service
who,South-East Asia,total,Drinking water,2018,3.70203,73382978.74201,Limited service
who,South-East Asia,rural,Drinking water,2018,4.5658,56499145.70913,Limited service
